id	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
CABP7	1.157	1.12907	1.11995	1.096	1.3412	1.14144	1.1713	1.3105	1.20064
SLC30A10	1.19361	1.17957	1.11883	1.11682	1.0596	0.954956	1.15971	1.28706	1.02639
CNO	1.31357	1.04368	1.30189	1.21082	1.02354	1.16359	1.20259	1.39146	0.928687
SNORD114_22	1.4377	1.7699	0.506302	0.723543	0	1.39909	1.59466	1.3895	1.23146
BBS12	1.40211	1.33275	1.23705	1.07353	0.765866	1.01078	1.096	1.37375	1.03584
PNMT	0.810666	1.43984	0.548691	0.730999	1.51532	0.722234	1.55729	1.199	1.05723
ICHTHYIN	1.42427	1.18523	1.34097	1.36097	1.01812	1.36713	1.40051	0.752639	1.01257
PHLDB3	1.02917	0.98534	1.22068	1.1449	1.42983	0.862509	1.18161	1.01442	1.15833
HSPB6	1.3049	0.977158	0.874229	1.26674	1.28635	1.57334	1.06924	1.20533	1.21066
DDAH2	1.01834	1.02354	1.07622	1.24736	1.50859	1.13694	1.23705	1.00447	1.17679
TRIOBP	0.893217	0.999657	0.841866	1.19484	1.30442	1.15353	1.03017	1.08845	1.15116
GYPB	1.23845	1.01257	1.09689	1.28706	0.480267	1.22824	1.0023	1.14556	1.18604
GPER	0.864022	0.896912	1.08706	0.818939	1.52519	1.10084	1.11756	1.35017	1.24251
HRASLS5	1.20259	1.33227	0.989356	1.0266	1.26116	1.35789	1.12738	1.27967	1.09875
TRIM38	0.840456	1.05306	1.00039	1.01407	1.40748	0.859321	1.08185	0.993345	1.04368
GANC	1.42031	1.3842	1.06809	1.30406	1.06521	1.15453	1.22327	1.02783	1.09541
GPC6	1.22672	1.07006	1.16825	1.15869	0.920725	0.913732	1.1671	1.09264	0.907306
NEB	0.902265	0.670642	1.04101	0.933144	2.14462	0.884277	0.880699	0.732741	0.911498
IGFBP2	0.822524	0.790579	0.995793	1.47444	0.631252	1.05898	1.01307	1.29806	1.00447
IL18	0.928687	1.53783	1.2578	1.20064	0.864022	0.781364	1.13734	0.977468	1.1077
C8orf34	1.35762	1.21082	1.04055	1.0754	0.792277	1.03694	1.12655	1.31197	0.98517
ZNF319	1.0754	1.02684	1.21209	1.11658	1.57698	1.16122	1.12603	1.17362	1.16149
BCORL1	1.0095	1.01889	1.22794	0.968537	1.36226	1.14668	1.10209	1.06651	1.0341
NXT2	1.33451	1.16007	1.08032	1.32866	0.954956	1.40953	1.21155	1.05686	1.36498
HLA_F	0.937582	0.871792	0.761742	0.812421	0.655204	0.891609	1.11302	1.07424	1.02869
PI4KAP2	1.17045	1.22044	1.1713	0.613753	0.887288	0.531111	0.848616	1.18552	1.34217
DEF6	0.778731	1.02898	1.05441	1.02504	1.11078	1.1679	1.07864	1.04889	1.19258
CCDC88B	0.728313	0.616194	1.03457	0.921729	1.92276	0.818539	0.94199	0.89191	1.0894
SAMSN1	1.00145	1.26712	1.20202	1.32271	0.982047	0.635669	1.20922	0.934682	1.12252
SLC7A4	1.17512	1.27921	0.998151	1.0465	0.725766	1.1319	1.192	1.24276	1.27572
EPHB3	0.969406	0.922267	1.25148	1.05211	1.20259	1.00261	1.14458	1.20312	1.199
ACOT6	0.814419	0.839272	1.21016	1.00561	1.54631	1.38288	1.23052	0.768305	0.89191
LLGL2	1.25117	0.740163	1.3064	1.0394	1.36713	1.07567	1.14169	0.838731	0.976036
BIN2	1.09828	0.859583	1.05555	1.11203	1.39342	0.848343	1.00687	0.683907	1.06924
GPR133	0.701993	1.05524	1.05749	0.769614	1.36415	0.686678	1.38708	1.2241	0.901678
RAB39	1.34787	1.13759	1.23174	1.06869	1.19091	0.931318	1.08706	1.47349	0.946986
CSNK1A1L	1.24298	1.1392	1.09715	1.1007	1.25522	1.12505	1.0133	1.07695	1.02317
TEX9	1.09483	1.41439	0.946765	1.26791	0.953596	1.28918	1.35366	1.26737	1.09002
MURC	1.15674	1.11169	1.23861	1.10292	1.18792	1.12805	0.887288	1.01362	0.969719
FAM70A	1.35483	1.21263	1.12172	1.38527	1.1007	1.57079	1.50249	1.23408	1.1048
LRRC55	1.30679	1.19484	0.93735	1.15944	0.9769	1.43299	1.13436	1.62607	1.28979
LXN	1.2732	1.03694	1.22717	1.45163	1.04578	1.30554	1.48828	1.09985	1.00986
HLA_DRB6	0.561363	1.01763	1.18644	1.28411	0.583887	1.24518	1.97107	0.951504	0.748338
C3orf62	1.0102	1.00927	1.21189	0.915555	1.6018	0.959941	0.85829	1.03277	1.25743
IRF8	1.10292	1.31518	1.27489	1.22936	0.739316	0.693837	1.25096	1.32924	1.25348
PBOV1	1.2185	1.40854	1.25441	1.25016	1.17611	1.19738	1.16166	1.09968	1.24928
ACOX2	0.901998	0.961394	1.23211	1.00927	1.7463	1.05211	1.15674	1.05393	0.977468
BIRC3	1.30282	1.33141	1.02939	1.21957	1.06869	0.921729	1.02984	0.978519	1.01307
C7orf10	1.31846	1.08845	1.15904	1.15116	1.16122	1.16272	1.08595	0.97631	1.14169
RAB6C	1.27728	1.0095	1.24676	1.42427	0.671784	1.17004	1.24472	1.20086	0.990682
ASAM	1.28726	1.19774	1.20836	1.2865	0.612195	1.16149	1.16507	1.15205	0.915931
PLEKHF1	1.11512	0.740513	1.10563	1.16094	1.33451	1.07389	1.0239	0.911288	1.43514
ZNF485	1.21302	1.44771	1.13436	1.03194	0.99138	1.17589	0.96813	1.17634	1.02589
ADAMTS3	1.2878	1.29144	0.904293	1.18871	0.565575	0.912298	1.00039	1.41329	1.09076
PRIMA1	0.932522	1.04949	1.34984	1.19407	1.66067	1.32271	1.13694	0.913732	1.136
IL1R1	0.746869	0.946398	0.969921	1.38931	1.22091	1.16729	0.988835	1.31846	1.18199
MLKL	0.701601	0.746015	1.23146	0.874229	1.98065	0.717499	0.598075	0.856572	1.22744
ZNF668	1.08706	1.13356	1.13249	1.05014	1.21232	1.06869	1.1247	1.04055	1.16761
DSCC1	1.40542	1.53881	1.38332	1.25075	0.994488	1.29545	1.25659	0.513681	0.854898
ZBTB39	1.11203	1.14084	1.18032	1.1538	1.25851	1.09343	1.07567	1.0923	1.10267
HTR2B	1.15145	1.48146	1.11916	1.25901	0.959664	1.23211	1.20007	1.06369	1.07945
ACN9	1.36161	1.08922	1.1802	0.905751	0.641497	1.24928	1.22936	1.37587	1.17832
ERG	1.07162	1.09856	1.03678	1.22774	0.850685	1.05626	1.01257	1.00076	0.957239
CASP6	1.14426	1.1538	1.33043	1.15784	1.27834	1.18404	0.764242	1.21232	1.22774
LRRC29	0.799034	0.856872	1.11339	1.15833	1.41497	1.05723	1.36975	1.12738	1.14579
GBGT1	0.859583	0.818114	1.21597	1.06199	1.57061	1.12577	1.12252	1.12577	0.994717
AEN	1.1184	0.765866	1.26093	1.09968	1.58041	1.32978	1.00076	1.22135	1.23109
MAP7D3	1.11134	1.30838	1.08823	1.10833	1.32685	1.11916	1.15353	0.905184	1.04015
ZNF563	1.03173	1.01078	1.00332	1.08278	1.25096	1.06809	1.044	0.897451	1.07299
LDHC	1.74586	1.71942	1.5408	1.13318	0.0591321	1.54182	0.152642	0.609922	0.228982
LCN12	0.802196	0.983469	1.14426	1.37114	0.54388	1.29466	0.956791	1.05648	1.40079
GLP2R	1.20812	1.09566	0.827125	0.718331	0.774594	0.930994	1.28726	1.08922	0.93735
ARC	0.960216	1.1824	0.881098	1.03501	0.980567	1.03885	1.25566	1.16007	1.02476
TDRD9	0.70612	0.870489	2.0328	1.05578	0.760098	0.503094	0.973632	1.00377	0.617579
SGCZ	1.82946	0.925774	1.13503	1.20922	0.490529	0.907934	0.928441	1.1698	1.15453
ADAM21	1.31284	1.2732	1.22997	1.20786	0.852236	1.01562	1.09918	1.17512	1.10999
ALG10B	1.34491	1.28726	1.10315	1.2066	0.722234	1.28847	1.25286	1.33043	1.17004
C7orf58	1.33852	1.12603	1.29035	0.831925	1.2725	0.794749	0.866968	0.935296	1.16296
ZNF837	1.03963	0.314863	1.1077	1.59548	1.075	1.34525	0.660304	0.775801	1.27052
CA13	1.36308	1.07325	1.12064	1.05883	0.958179	1.24736	1.11577	1.30169	1.20202
PDPN	0.975021	1.04857	0.905751	1.32064	1.23845	1.04368	1.3064	1.54062	1.11275
CPAMD8	0.931535	0.951943	1.35572	1.79776	1.17045	0.549151	0.980567	0.583887	1.30245
EZH2	1.08659	1.24553	1.20922	1.16543	1.1319	1.10806	1.10048	1.07622	1.02573
PCDHA11	1.10631	1.10597	1.15651	1.14648	0.767856	1.08185	1.27489	1.18644	1.25393
GNRH1	0.91261	0.901678	1.52879	1.12522	1.77359	0.824272	0.834791	0.914279	1.15479
C13orf34	1.36201	1.2296	1.17512	1.28685	1.05828	1.2732	1.10696	1.09138	1.03963
IL1RL1	0.103438	1.1143	1.02171	0.17785	1.64778	0.200222	0.068335	1.77988	2.01867
FAM127C	1.16449	0.982047	1.09968	1.20234	1.09166	1.37458	1.18871	1.0851	1.06651
FAM86B1	1.35572	0.620826	1.08595	1.30713	1.39767	0.704897	1.06369	1.43382	1.31518
C22orf15	1.37701	1.31723	1.12222	1.10459	1.22439	1.1713	1.08738	1.04184	0.824935
ALDH8A1	0.904577	0.865061	1.18499	1.09828	0.337585	1.33141	1.32603	0.907934	1.21016
B9D2	1.075	0.942569	1.28763	1.00288	0.838731	0.946765	1.18552	1.17045	1.29393
UBE2NL	1.3105	1.22672	0.92281	0.963693	0.526957	1.19117	1.11945	1.34591	0.98964
SYCE2	1.07657	1.03996	1.01468	1.46001	1.57721	1.11402	0.987534	0.81928	0.989356
APOL3	0.748666	0.661	0.497367	0.944896	1.81918	0.835329	1.08617	1.03194	0.761742
METTL7B	0.997181	0.737476	1.10016	1.22302	1.55252	0.963693	1.05828	1.05498	1.1007
NLRP2	1.5694	1.02088	0.529601	1.12577	0.798702	1.27599	0.461707	1.23331	0.881984
ZNF322B	1.37458	1.28144	1.13528	1.20259	1.08659	1.25075	1.14234	1.05883	0.859583
C7orf61	0.436054	0.440225	1.14609	0.945412	1.8292	0.536354	0.663832	0.537447	1.03789
CCDC122	1.15006	1.32535	0.689208	1.59981	1.09985	1.46033	1.22672	0.791276	1.00687
PTRH1	1.12417	1.16729	1.08011	1.08659	0.940928	1.11682	1.11078	1.41757	1.11995
NFKBIE	1.1384	1.22794	1.04922	0.920365	1.08459	1.14298	1.11916	1.36449	1.01974
FGF22	1.48906	1.21926	0.642327	1.37338	0.713889	1.22672	1.19407	1.19877	1.1698
TRIM5	0.938553	0.990468	1.1824	0.873976	1.51104	1.10236	0.756041	1.01812	1.06521
SYDE2	1.23596	1.0341	1.05857	1.12064	1.03173	1.09875	1.02504	1.24218	1.06369
MAPK7	1.0911	1.01442	1.19034	0.979077	1.50027	1.00561	0.95426	0.989976	1.04857
RAD54L	1.0711	1.03252	1.0133	1.00844	1.28763	1.02573	1.08889	1.17979	0.952209
C1orf83	1.37312	1.10144	1.24971	1.1197	1.28091	1.10209	1.05242	1.06171	1.04521
COL5A1	0.768062	1.03911	1.04716	0.790849	1.30305	0.831328	1.03584	1.05898	1.22936
CITED4	0.999324	1.12577	1.08249	1.41825	1.43427	1.21499	0.879381	1.10957	0.906948
HCN3	1.16479	1.04691	1.06778	0.852236	0.894081	1.19511	1.02451	1.16242	1.21189
RASSF7	1.03075	0.653406	1.32704	0.975021	1.10167	0.991114	1.13159	1.31874	1.20786
SLC43A3	1.14169	0.998782	0.803316	1.20007	1.53557	1.02171	0.980335	1.01307	0.938553
ATP6V1E2	1.24442	1.21806	1.2364	1.03428	1.28442	1.32603	0.988286	1.096	1.11883
RSPO3	1.32064	1.13503	1.40446	1.50439	0.516327	1.14609	1.01495	1.04274	0.995793
GLI3	0.994099	1.03605	0.950072	0.940552	1.55684	1.02984	1.066	0.785755	1.26298
SNORD18B	1.76099	1.24992	0.843786	1.31994	1.26689	1.53678	0.759042	1.40051	0.969096
ITGBL1	1.46796	1.28918	1.15762	0.926479	0.746252	1.02279	0.955429	1.15404	1.07446
CCNJ	1.19757	1.28475	1.17832	1.27025	1.01974	1.29013	1.21425	1.04691	1.07162
CHRM5	1.47928	0.915555	0.345366	1.41129	1.13759	0.257492	0.689208	0.964047	0.270076
ZNF642	1.32582	1.07774	1.13664	1.14024	1.33975	1.31436	0.92492	1.03646	0.958767
MFAP4	1.19629	1.27453	1.02737	1.21038	1.34611	0.902265	1.28552	0.824272	0.960815
C19orf55	0.831039	1.09742	1.0561	1.08634	1.52327	1.0119	1.09316	0.913445	1.13811
ZNF468	1.54062	1.1012	1.2185	0.969096	1.20038	1.18644	0.870489	1.17073	0.996723
DUSP28	1.10891	0.966027	1.16166	1.25286	1.05775	1.14778	0.991114	0.823418	1.0465
PCDHB9	1.14758	1.25075	1.34021	1.13138	0.958767	1.14204	1.1389	1.31822	1.06901
LOC100134869	0.897272	0.831624	1.05334	0.921334	1.39004	1.0266	1.00561	0.92281	0.860802
NLRX1	1.06833	1.07146	1.05131	1.13356	1.19117	1.07726	1.33935	1.13436	1.03194
ADH1B	0.523676	0.875833	0.72262	0.682388	1.48838	0.551643	0.377428	0.576302	0.924533
NR2F2	0.983214	1.17106	1.19181	0.889864	1.29947	1.05993	1.19978	1.04742	0.966027
LMCD1	0.821634	1.02966	1.04274	1.18161	1.07389	1.28611	1.16094	0.954559	1.04807
SNTG2	1.38931	1.55491	1.05993	1.01918	0.557809	0.872554	1.30539	1.55729	1.0945
CRISPLD2	1.06753	1.00754	1.2098	1.19117	0.95084	0.780276	0.966252	1.42327	1.33451
TP53	1.05898	0.884921	1.01952	1.40368	1.44825	1.46224	1.21339	1.10696	1.0941
DSC2	1.08537	1.4415	1.00207	1.33043	1.11169	1.23538	1.11543	1.28272	1.13955
TBC1D8B	0.911498	0.587917	1.24276	1.26763	1.08845	1.08278	0.980932	1.14733	1.28075
C5orf35	1.37679	1.07808	0.578096	1.45024	0.855799	1.5636	1.52863	1.11402	1.13995
FAAH2	1.14803	1.29785	1.14648	1.02783	1.02573	1.26626	1.10167	1.18982	0.960216
OCLN	1.02613	0.903765	0.953264	0.941725	1.39186	1.075	0.952735	0.792277	0.827125
KLHDC6	1.26028	1.36124	1.04368	1.02142	0.810666	1.26674	1.16321	1.08116	1.08659
ZNF579	0.968537	0.948873	1.04673	1.11228	1.24518	1.00207	1.27052	1.17752	1.1406
ARHGAP25	1.36996	0.908418	0.971429	1.04521	0.927216	1.01108	1.11635	1.19757	1.05109
FAM78A	1.02573	0.814135	1.18921	0.841866	1.38135	1.04274	1.11228	1.07864	1.23565
RFX2	0.842765	0.776667	1.06252	0.915931	1.8725	0.702639	1.10315	0.932189	1.12339
KRTCAP3	0.987534	0.896393	0.806246	0.779317	1.85574	0.691662	0.810092	1.07006	0.994099
NUDT19	1.13277	1.27944	1.10506	1.03017	1.06901	1.25222	1.00868	1.1544	0.962339
BHMT2	0.911288	1.06369	0.783638	0.916224	1.62102	0.960453	1.02917	0.811042	1.17275
SIRT4	1.28165	0.884657	1.46398	1.01213	1.37849	1.1285	0.882643	1.01974	1.08011
HPN	1.12805	0.810354	1.29466	1.22116	1.52181	1.06565	0.953064	0.956791	1.37207
C4orf39	1.44653	1.17589	1.07774	1.36184	1.04716	1.05796	1.35916	1.18432	1.03551
LOC728635	1.50439	1.43198	0.913445	1.15762	1.33852	1.30216	1.15944	0.86585	0.94427
VSIG2	0.961718	1.23363	0.910421	1.09316	1.11111	1.02711	1.09689	1.16903	1.16846
SNORD20	1.65745	1.52898	1.60095	1.06171	0.965132	1.4256	0.910421	1.40079	0.894387
DUSP5	1.05109	1.04274	1.16659	1.01952	0.684535	1.02142	0.861094	0.948873	1.05686
ANGPTL1	1.07978	1.39214	1.04742	1.13107	1.29434	1.12095	1.39214	0.973632	1.14326
GPX7	0.876582	1.24151	1.10292	1.32415	1.20086	1.20856	1.3351	1.01763	0.96769
TTR	0.0923813	1.69833	0	0.303071	0.221073	0.202742	1.54283	0.175601	0.088637
NUDT18	1.04101	1.3424	0.938798	0.954956	0.811042	1.16761	1.26844	1.02737	1.08081
ATPBD3	1.05211	0.931318	1.13694	1.29013	1.49809	0.868221	0.98379	1.12312	1.12362
LOC143678	1.1319	0.259826	1.43491	1.44977	1.68154	1.12698	0.728967	1.07025	0.66912
SERPIND1	1.03382	1.26463	1.05498	1.11111	1.29785	1.10016	0.975021	0.94427	1.0711
GDF10	1.11339	1.38135	1.08306	1.27102	1.20383	0.946986	1.05883	1.13628	1.13412
TMEM220	0.93925	1.29947	1.09742	1.32251	0.909614	1.19407	1.33786	1.18349	1.15539
GJA4	0.844584	0.59409	1.31197	0.815792	1.65796	1.04549	0.668059	1.08679	1.21232
PFN4	1.37967	1.30713	0.700585	1.03252	1.19034	1.26298	1.24345	1.10236	1.18952
SNORA71C	1.14733	0.806246	1.19684	0.969719	1.17534	1.21577	0.767481	1.2328	0.35966
FAM45B	1.25593	1.39257	1.23775	1.20137	1.32514	0.865536	1.13857	0.847716	1.06809
MGC39900	1.73053	1.32251	1.24472	0.902265	0.736223	1.15904	1.26604	1.36144	1.066
PLAGL2	1.136	1.05498	1.21983	1.10563	1.34955	1.17551	1.09076	1.0172	1.0254
C22orf40	1.36498	1.27081	1.02279	0.986975	1.02008	1.09856	1.20717	1.05626	1.06401
TTLL9	1.00076	0.848019	0.986975	1.11042	1.34772	1.09623	1.04216	0.906948	1.1679
NOD1	1.06521	1.08081	0.908106	0.957642	1.40368	1.14885	1.08973	0.964559	1.14144
FLJ36070	0.899	1.0119	1.08278	0.908418	1.42264	1.19285	1.00927	0.9301	0.98561
C8orf58	0.939932	1.16094	1.06982	1.1288	1.4534	1.28442	1.05393	1.14668	1.16272
RERGL	0.318663	0.995469	1.0711	1.10084	0.742718	1.09541	2.10085	0.710571	0.804924
FAM110C	0.977468	1.30928	0.966703	1.25048	0.874789	0.899623	1.37458	1.32286	0.97775
MGC33894	0.814135	0.81928	1.06475	1.06651	1.64997	1.06218	1.10267	1.01213	1.17163
C9orf84	1.29728	1.02639	1.21806	0.984736	1.49949	1.07025	0.898378	1.11819	1.2189
GALNT17	1.25267	1.23383	1.11493	1.06924	0.697817	1.1671	1.04368	1.15239	0.881435
ADAMTS14	1.43396	0.877717	0.993345	1.27967	0.908835	1.42238	1.54364	0.334405	0.827391
SEMA3G	0.748046	1.13955	0.752639	1.03646	0.955429	1.57205	1.57889	1.27288	0.972823
MBL1P1	1.02065	1.0133	1.136	0.951943	1.22794	1.05441	1.10597	1.31952	1.31109
PPCDC	1.16872	0.973632	1.04691	1.17789	1.15034	1.1439	1.28053	1.06546	1.14733
CAPN9	1.00332	1.21425	0.840844	1.36885	1.16903	1.37604	0.936876	0.929169	1.12417
TOMM20L	1.17752	1.39767	1.10957	1.44319	0.998437	1.22044	1.12172	1.20836	0.921729
CMTM1	1.27707	1.06521	1.08136	1.21189	1.08595	1.11995	1.1276	1.22091	1.14648
PTGS2	1.32963	1.30579	0.925432	0.674305	0.382805	0.841866	0.937582	1.08595	0.943453
C2orf15	1.06475	1.1713	1.09483	1.00095	1.24581	1.27511	1.12199	1.14119	1.13277
AMMECR1	1.27052	1.31284	1.11365	1.16425	0.946398	1.25267	0.99513	1.09828	1.10977
FRAT2	1.07053	0.853612	1.34382	1.12982	1.33815	1.00465	0.943453	1.19229	1.00754
CTHRC1	1.15539	1.13857	1.28442	1.04459	1.41371	0.928687	0.941378	0.988033	1.03324
KCNE4	0.720837	0.524993	1.13028	0.329465	1.94501	0.483469	0.389925	1.00261	0.825915
GLRA2	1.25851	1.28809	1.21637	1.18199	0.423344	1.08758	0.98534	1.25955	0.949123
RG9MTD2	1.13788	1.27728	1.03963	1.11635	0.987319	1.17679	1.35503	1.0082	1.13788
RAB32	0.946986	1.04128	0.961131	1.26559	0.842207	1.15971	1.21926	1.10833	1.03277
S1PR3	0.963051	0.964047	0.982047	1.08922	1.65881	0.997853	0.736729	1.19382	1.15324
ZMYND12	1.36124	1.38201	0.91261	1.17656	0.856116	1.41093	1.03996	1.22243	0.850222
SLAMF8	1.24518	1.12787	0.960216	1.03457	1.0708	0.930671	0.858784	1.22672	0.966409
SAC3D1	1.08922	1.06218	1.11543	0.949805	1.22902	1.10957	0.957912	1.15059	1.05211
STAR	1.17679	1.22629	1.19153	1.03857	0.541352	1.24442	1.22552	1.29088	0.776304
BAT4	1.16396	1.0923	1.07466	1.04184	1.09856	1.03277	1.0708	1.0754	0.918103
C10orf30	1.01687	0.598849	1.17611	0.738245	1.58528	1.03017	0.856116	0.986403	1.18871
DPY19L2P4	1.2364	1.49679	1.15784	1.05626	0.510854	1.06521	1.11365	1.13249	1.16211
CTSC	0.929169	1.14024	1.05065	1.20856	0.689925	0.810092	0.964559	1.17679	1.19814
PCDHB18	1.1077	1.11945	1.1143	1.20812	0.862113	1.11713	0.997537	1.12134	1.09715
DYNLRB2	1.38044	1.18982	1.17319	1.12252	0.481076	1.09985	1.06722	0.954956	1.34471
HELB	0.908418	0.792277	1.10924	1.50685	1.47885	1.20922	0.839563	0.975507	1.02966
PNOC	1.06171	1.14579	0.840635	1.0095	0.520646	1.01362	0.999324	0.878954	0.682732
C1orf101	1.26821	1.47519	1.00534	1.27834	0.944622	1.26712	1.27613	1.02008	0.94593
FAM43B	0.895569	0.96813	1.157	1.08136	1.469	1.11945	0.864022	1.15539	1.25016
MDC1	1.02414	1.07864	1.05189	1.0114	1.01442	1.10431	1.04578	0.965672	0.99513
SNORD52	0.935977	1.03223	0.551383	1.27921	1.11402	0.852827	0.970875	1.01052	1.46773
PGM5	1.11713	1.08889	1.1319	0.888944	1.2183	0.939667	1.20812	0.907554	0.939667
FAM151A	0.673035	0.683907	0.877439	0.893217	2.03814	0.659814	0.821634	0.757357	1.11339
PKP2	0.988286	1.55212	1.21425	0.775408	0.783349	0.83762	1.03885	0.945412	0.673627
TTC30B	1.24276	1.28635	1.07162	1.12805	0.861868	1.06171	1.19462	1.06901	1.19117
RAB40A	1.12312	1.40106	1.07836	0.965132	0.927571	1.08564	1.08429	1.12805	1.17789
SLC22A10	1.24322	1.02504	0.94199	1.0172	0.698162	1.0394	1.16242	1.01257	0.978792
INO80C	0.996426	1.18432	1.01628	1.1276	0.787254	1.0718	1.12417	1.07325	1.14709
CXCL12	1.31109	1.19181	1.1197	0.851946	1.3204	0.999982	1.43842	0.864594	0.733229
CDKN2C	1.29488	1.02236	1.07208	1.14709	1.36097	1.12252	1.08358	0.994488	0.998151
RNF128	1.41073	1.23845	1.21926	0.864022	0.158509	1.09046	0.988033	1.4698	1.08564
SLC26A1	0.743504	0.76907	0.993698	0.840844	1.33639	0.935702	1.17862	0.962032	1.15944
DLK2	1.01108	1.10833	1.1517	0.788562	0.994099	0.991694	1.21124	1.30679	1.08032
WASH1	1.03646	1.06171	1.24186	0.99692	0.909793	1.40051	1.21637	1.00495	1.02008
OPN1SW	1.4872	1.2952	1.36664	1.17045	0.855573	0.830382	0.868221	1.19011	0.904882
DNAJC5G	0.964047	1.13664	0.515729	1.02201	0.515431	1.38759	0.860536	0.768835	1.14119
PML	0.931318	0.779317	1.14827	1.00207	1.33604	1.10267	1.00377	1.08758	1.17205
PCK2	1.1288	1.07622	0.992515	1.0708	1.26821	1.01235	1.36641	1.13138	0.868882
SOX15	0.930994	1.24115	0.937896	1.10891	1.45076	1.10631	1.12623	1.13221	0.805637
SLC16A6	1.5439	1.27599	0.852827	0.738936	0.769352	1.38598	0.935702	1.06102	0.676808
OAS2	0.548691	0.446961	0.822816	0.881435	1.1184	0.695572	0.998437	0.810354	0.930457
KTI12	1.13221	1.26433	0.895971	1.12417	0.751237	1.01442	1.16272	1.19484	1.18058
OBFC2A	0.955429	1.17205	1.23331	1.06833	0.787544	1.11883	1.0941	1.06924	1.10546
MGC87631	0.808131	1.07945	1.08537	0.981691	0.604523	1.3831	1.34555	0.983469	1.02711
C10orf141	1.08595	1.10977	1.16543	0.993088	1.3349	1.10859	1.17718	0.984513	1.03075
MMEL1	0.881984	1.20312	1.08889	0.95062	1.15944	1.09166	1.24442	1.37701	1.01468
FAM111A	1.10597	0.97631	0.907934	1.11169	1.35732	0.941725	1.0851	0.832156	1.02027
SNORA55	0.640616	1.26953	1.46113	1.47785	0.94427	0.962032	1.62177	0.949486	0.815792
GIMAP2	1.05014	0.950433	0.785952	0.94199	0.975507	0.980932	1.19845	0.972823	1.0754
C10orf125	0.71943	0.935977	0.689925	1.29065	0.957912	1.12907	1.32514	1.02639	0.910828
PCDHB7	0.884277	1.08185	1.08617	1.18604	1.06982	1.08659	1.14859	1.16659	1.14204
C3AR1	1.21038	1.04425	1.33604	1.3089	0.730055	0.646099	1.26463	1.19684	1.21597
TNNC2	1.16007	1.29416	0.667921	0.800389	1.07242	0.923383	1.5439	1.07657	0.781879
CXCR7	1.04216	1.34525	0.969406	0.974027	1.26791	0.947263	1.22264	0.908106	1.04949
LYZ	1.19462	1.58907	0.863692	0.923383	1.38178	0.540615	1.18895	0.77734	1.11916
IDI2	1.27599	1.24676	1.24423	0.897451	1.15205	1.03428	0.927879	0.980034	0.797938
ACSM5	0.753544	1.55707	0.693837	1.08823	0.663166	0.723543	1.85061	0.945629	1.00596
PDE3A	1.15059	1.14668	1.18127	0.961394	1.03857	0.908418	1.04521	0.972033	0.899
A26C1A	1.1517	1.21038	1.09623	1.05441	0.829291	1.20887	0.913948	0.931535	0.818939
FZD5	1.24218	1.11635	1.28611	1.25831	1.30617	1.18755	1.11819	1.00145	1.11365
GLIS2	0.947632	1.09875	0.828691	0.992827	1.36732	1.12172	1.05038	0.899332	1.0116
TRPC3	1.3012	1.13628	0.723543	1.14362	0.863403	1.04978	1.00465	0.956171	0.901498
FANCF	1.21016	0.958508	1.07744	0.984513	0.877936	1.12199	1.10016	1.26323	1.0153
LSDP5	0.674669	0.955173	1.07242	1.0239	1.4939	0.778154	1.03963	0.738936	1.29979
FXYD3	0.799216	1.1073	1.0449	0.827391	2.07268	1.13857	0.963693	1.11916	1.03694
EMILIN1	0.96813	1.03277	0.909793	1.03075	1.35043	1.39791	0.966027	1.14426	0.998782
CLDN20	1.08788	1.12623	0.835329	1.14266	1.11945	1.03103	1.14758	1.157	1.10859
EIF5AL1	1.13471	1.23174	1.1604	1.12907	0.729295	1.13528	1.14119	1.14972	0.954012
C9orf150	1.61859	1.17634	1.10891	1.49018	0.358758	0.964047	0.728313	1.14084	0.970875
FAM20A	0.853612	1.22439	1.20259	0.994099	1.29294	0.848616	0.801176	1.16396	0.932896
TTC25	0.954956	1.25222	1.00868	0.936674	1.07053	0.944896	0.99901	0.988581	1.07657
FBLN2	1.19484	0.826933	0.684964	1.30579	0.745735	1.11819	1.03103	1.34984	1.08306
hCG_2009921	1.24497	0.782229	1.25806	1.18032	0.597306	1.00145	1.23565	1.07596	0.443961
CYS1	0.98517	1.12982	0.756417	1.23962	1.24251	1.16543	1.08845	1.04578	1.495
CCNE1	1.4201	0.930994	1.22629	1.02317	0.774867	1.0708	0.952568	1.09875	0.825204
SERPINA1	0.782229	1.17418	0.687391	1.08738	1.20333	1.07808	0.851946	1.55597	1.26604
SLC35C1	0.986975	0.954559	1.18328	0.881098	1.47469	1.02317	0.942336	0.99213	0.977158
HSPA12B	0.680876	0.914279	0.884042	0.929739	1.33275	0.988581	1.13356	1.00095	0.938798
PTPLA	1.6205	1.11203	1.26674	1.11916	0.841147	1.21597	1.08059	0.926479	0.953596
ANGPT1	1.04521	0.98517	1.07978	1.42225	0.986975	1.09076	1.13138	1.40211	1.4917
MED26	1.16729	0.972033	1.10977	1.10367	1.26712	1.03857	0.985996	1.0945	1.18644
FAM117A	1.01078	1.12964	1.06869	0.850222	1.31723	1.25441	1.07424	1.21367	0.990965
