id	C1_rpkm	C2_rpkm	C3_rpkm	C4_rpkm	C5_rpkm	C6_rpkm	C7_rpkm	C8_rpkm	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
GINS2	0.521264	0.826346	0.637711	0.690857	0.332434	0.898715	0.848616	0.458379	0.539931	0.663166	0.647093	0.735698	0.784173	1.11756	0.930457	0.80725	0.618448
GCH1	0.575791	0.488613	0.468946	0.526957	1.16321	1.36526	0.691139	0.597011	0.500661	0.578399	0.701254	0.766149	0.558354	0.672453	0.730304	0.609288	0.737086
C2orf16	0.806246	0.802416	0.841866	0.69138	0.263335	0.66767	0.971153	0.886911	0.914279	0.917131	0.538145	0.630279	0.447422	0.861358	0.746015	0.841866	0.556887
FAM119B	0.873596	0.519392	0.611771	0.615033	0.66479	0.827125	0.607747	0.540414	0.656564	0.501267	0.882358	0.823927	0.938958	0.787544	0.846729	0.699313	0.715593
C4orf31	0.737476	0.350503	0.390666	0.714523	0.914618	1.24472	0.969406	0.696435	0.770722	1.09968	0.577875	0.483469	0.551643	0.502458	0.765485	0.654575	0.528016
CERKL	0.756966	0.467662	0.928441	0.792812	0.167898	0.955693	0.720476	1.06565	0.874229	0.860203	0.728313	0.57033	0.322254	0.784173	0.745735	0.892774	0.564598
C4orf19	0.745408	0.647431	0.509934	0.670333	1.0375	0.537447	0.641497	0.607482	0.618057	0.429569	0.686909	0.760098	0.874508	0.872871	0.57033	0.891609	0.889864
OSAP	0.768062	0.690466	0.801176	0.566418	0.988033	0.742119	0.917682	0.585853	0.599604	0.485801	0.853873	0.566904	0.962032	0.73177	0.536114	0.756966	0.50536
LOC283514	0.629466	0.789378	0.659475	0.622011	0.300223	0.848616	0.956791	1.07695	0.666796	0.798385	0.856116	0.810354	0.469135	0.708511	0.60234	0.807472	0.705651
PPIL5	0.529601	0.479272	0.715787	0.714959	0.771812	0.987319	0.723128	0.661821	0.955173	0.974027	0.788074	0.531509	0.551862	0.665969	0.633708	0.873596	0.626185
ZNF93	0.902825	0.959037	0.701601	0.811889	0.528016	0.555099	0.81986	0.828377	0.97447	0.778956	0.662126	0.720476	0.542548	0.687391	0.630645	0.629952	0.67658
CHST5	0.695572	1.22302	0.911288	0.724888	0.714523	0.497367	0.650324	0.801546	0.672453	0.637971	0.683907	0.645488	0.596717	0.697106	0.680099	0.672167	0.705869
RIBC2	0.47537	1.51814	0.400387	0.673035	0.743286	0.767856	0.510379	0.190078	0.0451314	0.36081	0.817187	0.850685	1.27025	0.337799	0.730524	0.589275	0.674669
SLCO2A1	0.758397	0.827391	0.789953	0.727356	0.601627	0.583887	0.687391	1.01659	0.841866	0.780276	0.422492	0.836777	0.603437	0.719005	0.849478	0.585853	0.616835
TRIB3	0.668774	0.952209	0.834791	0.785952	0.315908	0.867765	0.933942	1.066	0.487208	0.719772	0.558628	0.531111	0.636215	0.66617	0.856872	0.813853	0.484769
TMED6	0.884042	0.336575	0.813166	0.870489	0.596512	0.456531	0.70694	0.515729	0.96742	0.845569	0.652251	0.633708	0.852496	1.01052	0.648803	0.601325	0.644257
BTC	0.610252	0.491704	0.806246	0.7136	0.310731	1.12312	1.00207	1.01562	0.908835	0.936674	0.609036	0.761969	0.331538	0.633331	0.594748	0.831328	0.401989
SYTL1	0.390179	0.515431	0.613115	0.648179	0.979685	1.8499	0.460578	0.715593	0.239436	0.0612622	0.311675	0.641079	0.555371	0.633985	0.793467	0.526767	0.652251
COL8A1	0.540615	0.214383	0.149044	0.533742	1.87888	1.36641	0.406282	0.493869	0.303506	0.384926	0.665678	0.486653	0.7579	0.387625	0.415404	0.40931	0.665202
SIGLEC14	0.843434	0.484518	0.408007	0.583066	0.755018	1.32391	0.356275	0.650324	0.642742	0.754289	0.696136	1.15145	0.91261	0.833071	0.0463031	0.552526	0.353093
IGFBPL1	0.564363	0.327978	0.725443	0.747222	0.326018	0.652007	1.20259	1.17512	0.885256	0.800638	0.513384	0.820928	0.372283	0.931886	0.454595	0.749081	0.768305
PCK1	0.259462	0.500091	0.26009	1.13436	1.35844	1.44806	0.0120347	0.0550044	0.551643	0.734602	0.531841	0.0343116	0.943222	0.463335	0.776667	0.73231	0.513117
SAMD13	0.877936	0.757705	0.611541	0.679403	0.653406	0.669683	0.780644	0.485801	0.800103	0.637711	0.951504	0.792277	0.628261	0.690466	0.789151	0.643977	0.728967
SLC22A13	0.639075	1.39638	0.859321	1.00927	0.55293	0.489222	0.412313	0.473183	0.570603	0.309001	0.921981	0.572084	0.888944	0.497909	0.601627	0.754825	0.687114
C20orf144	0.577875	1.33334	0.77602	0.757705	0.783349	0.207514	0.66767	0.239229	0.647431	0.866675	0.664337	0.609036	1.16166	0.677391	0.510212	0.37839	0.620826
ACSM3	0.695205	0.27943	0.586673	0.457087	0.758397	0.660585	0.774334	0.954956	0.965132	1.10016	0.657222	0.829291	0.414217	0.813515	0.843135	0.678976	0.541352
PCDHA7	0.616194	1.04673	0.629068	0.612447	0.600644	0.661525	0.846171	0.799216	0.683907	0.867765	0.581968	0.696136	0.526767	0.748046	0.734795	0.628807	0.891171
HIST1H3C	0.45436	0.00978531	0.746869	1.02317	0.710834	1.41312	0.666456	0.435441	0.235898	0.553118	0.593466	0.556887	0.818114	0.682732	0.665969	0.709077	0.918601
LPAR2	0.473827	0.884042	0.672791	0.733829	0.58896	1.06982	0.62771	0.544443	0.629814	0.680876	0.721845	0.564363	0.879381	0.640616	0.683221	0.885256	0.695205
INDO	0	0.00960305	0	0.00247754	0.019905	2.91862	0	0.0110435	0.0150813	0.0984213	0	0.00755496	0.000427895	0	0.00247754	0.000427895	0
EFCAB5	0.674305	1.65767	0.607199	0.619122	0.393083	0.558628	0.621462	0.703999	0.774334	0.599927	0.763279	0.92281	0.479909	0.645834	0.508138	0.589602	0.612779
FOXF2	0.504453	0.831925	0.714682	0.666456	1.10209	0.645488	0.676285	0.497757	0.627235	0.51431	0.622554	0.677547	0.93735	0.863146	0.58896	0.689432	0.672791
AIM1	0.835547	0.706419	0.802416	0.707788	0.671784	0.83587	0.554278	0.648569	0.659219	0.675862	0.693544	0.826346	0.673879	0.817753	0.700145	0.618448	0.656564
FBXO40	0.560287	0.51518	0.788074	0.962339	0.18453	0.896659	0.906303	0.804924	0.879381	0.924135	0.600355	0.563801	0.501447	0.808131	0.70947	0.714959	0.779867
SPATA17	0.7751	0.507188	0.739316	0.57033	0.32101	0.853612	0.7751	0.894081	0.697817	1.19424	0.435808	0.864897	0.643005	0.975255	0.343969	0.874229	0.445926
ITGA4	0.595658	0.427396	0.744493	0.593114	0.648569	1.16359	0.811579	0.959664	0.761035	0.783349	0.652007	0.577875	0.613753	0.612779	0.659475	0.786324	0.596512
SCARNA11	0.772646	0.632733	0.867765	0.461542	0.7751	0.628261	0.863403	1.04368	0.838731	0.334263	0.518017	0.60234	0	0.596717	1.19361	0.518491	0.984513
TSPAN19	1.00306	0.00947492	1.09203	0.313048	0.394135	0.911288	0.71864	0.873976	0.835057	0.982293	0.949486	0.527459	0.416052	0.516327	0.621462	0.808623	0.720093
TEX12	0.931535	0.608642	0.74382	0.488049	0.350714	0.52997	0.898715	1.14579	1.25187	0.893538	0.754289	0.824538	0.124538	0.518992	0.709812	0.669683	0.508697
EMILIN2	0.591164	1.13811	0.510379	0.431986	0.918601	0.922599	0.386138	0.841147	0.387625	0.608642	0.757705	0.650035	0.842765	0.79021	0.653406	0.460994	0.742119
KYNU	0.534309	0.57422	0.62771	0.553118	0.773673	1.58104	0.393083	0.144331	0.650035	0.901998	0.352284	0.708511	0.6205	0.726332	0.678156	0.715593	0.60824
RASGRP4	0.531509	1.16272	0.749409	0.737842	1.03789	0.74084	0.562105	0.449836	0.451055	0.516025	0.715257	0.60577	1.05334	0.51431	0.600355	0.481984	0.672453
DNAH5	0.918601	0.889246	0.83278	0.587041	0.569339	0.701254	0.861094	0.872253	0.813853	0.739316	0.572433	0.610734	0.603819	0.590834	0.659219	0.751237	0.615843
CYorf15B	0.0395739	1.82946	0	0.00293589	1.63585	0.0128594	0	1.68123	0.0262906	1.71359	0	0.000427895	0.00336087	0	0.0043742	0.000450501	0
PHEX	0.637435	0.726816	0.599186	0.502458	0.615606	0.630971	0.678976	0.851443	0.630971	0.834791	0.661821	0.8752	0.794284	0.821974	0.670111	0.79207	0.730999
ACY3	0.596717	1.13734	0.703753	0.61476	0.345942	0.386708	0.116807	1.35572	1.01213	0.188117	0.888091	1.14778	0.243888	0.440225	1.02414	0.31	0.642327
PDE4C	0.637159	1.06651	0.76907	0.748046	0.916609	0.55604	0.78101	0.739916	0.582684	0.653138	0.640616	0.463578	0.518017	0.567933	0.78101	0.750221	0.822242
DNMT3B	0.65432	1.39891	0.667921	0.682977	0.496309	0.449216	0.703999	0.684535	0.700585	0.700145	0.615033	0.748905	0.716321	0.653406	0.733829	0.568829	0.704246
TSPAN1	0.658109	0.771812	0.595049	0.770722	0.633985	0.718331	0.749874	0.453174	0.648569	0.313275	0.903075	0.626996	1.10977	0.841391	0.605284	0.756041	0.622984
NUP210L	0.537669	0.345098	0.99513	0.752639	1.28706	0.30228	0.353659	0.201986	0.508138	0.37723	0.852236	0.493869	1.54904	0.485276	0.257492	0.381433	0.686678
GAL3ST4	0.536114	0.520646	0.591908	0.500928	0.843434	1.32619	0.696435	0.507188	0.469675	0.477821	0.679188	0.640362	0.956791	0.612037	0.648569	0.741492	0.719005
AURKA	0.928687	0.272768	0.705145	0.710834	0.769614	0.808131	0.900727	0.700585	0.760405	0.734795	0.695205	0.675862	0.440225	0.566125	0.786612	0.770722	0.748905
ST6GALNAC2	0.612037	0.740513	0.337799	0.605284	0.874508	0.699014	0.494419	0.825489	0.777611	0.754825	0.665005	0.816029	1.10459	0.404185	0.560565	0.743286	0.671335
CENPE	0.741492	1.02236	0.722859	0.556887	0.528314	0.668059	0.71943	0.748666	0.824272	0.821634	0.600644	0.764242	0.517744	0.83903	0.761035	0.687114	0.553118
IL9	1.37411	0.344428	0.274022	1.08032	0.985996	0.249684	0.24046	0.93925	0.658879	0.511565	0.778956	1.02833	0.288779	0.865061	0.552252	0.27988	0.690189
ATG9B	0.495772	1.10999	0.738245	0.524993	0.918103	0.666796	0.739663	0.70097	0.505555	0.647431	0.584731	0.768835	0.727071	0.628017	0.662126	0.723543	0.677039
DNAH11	0.770722	1.0239	0.734313	0.535663	1.59854	0.421735	0.444141	0.460792	0.440225	0.367473	0.588586	0.494879	1.05578	0.342246	0.501698	0.376739	0.597306
CDCA8	0.675862	1.31197	0.730745	0.603108	0.624505	0.364076	0.685298	0.526957	0.552252	0.930457	0.429811	0.529018	0.848019	0.954559	0.552526	0.666456	0.654075
C6orf118	0.390469	1.46092	0.774867	0.293105	1.13694	0.788074	0.428317	0.352631	0.437106	0.442824	0.457087	0.586097	1.15608	0.386708	0.478121	0.50536	0.714959
HIC1	0.196345	1.07208	0.577875	0.759356	1.26689	0.898378	0.325537	0.186926	0.633056	0.435619	0.663166	0.511981	1.19285	0.531509	0.472797	0.658109	0.525782
FAT2	0.850685	0.807884	0.923383	0.79207	0.324225	0.612447	0.689208	0.803316	0.759356	0.759042	0.66617	0.881984	0.278284	0.705869	0.763279	0.727071	0.703753
GALNT8	0.435619	1.44347	0.498456	0.610734	0.971153	0.484225	0.750221	0.367736	0.708009	0.750221	0.766401	0.661525	0.712655	0.38588	0.569542	0.661525	0.712125
PROCA1	0.744493	1.28611	0.770192	0.783065	0.854193	0.623839	0.513989	0.541717	0.478333	0.639827	0.382323	0.637435	0.9301	0.716977	0.651173	0.544443	0.465332
SLFNL1	0.454016	1.0102	0.76978	0.638481	1.0465	0.513384	0.371067	0.561566	0.596231	0.2778	0.862509	0.561363	1.27266	0.469135	0.556602	0.622011	0.640362
TRAIP	0.656142	1.08136	0.772953	0.845909	0.275678	0.466518	0.648179	1.00927	0.615033	0.886202	0.53919	0.426204	0.543474	0.86585	0.883615	0.659814	0.703999
FAM101A	0.414897	0.675501	0.536748	0.59533	1.01952	0.852496	0.827391	1.05498	0.66617	0.633331	0.590011	0.766401	0.511565	0.758397	0.575791	0.744912	0.587041
LCA5L	0.87827	0.14443	0.974715	0.571721	0.524993	1.0119	0.708511	0.653138	1.01889	0.894081	0.626743	0.646762	0.610468	0.730055	0.518491	0.617807	0.594748
ATAD3C	0.680099	1.00561	0.633056	0.855573	1.06369	0.223216	0.0972007	0.193897	0.309683	0.248112	0.988581	0.653406	1.48987	0.405716	0.684964	0.559919	0.338542
LOC401052	0.603108	0.780276	0.558628	0.755712	0.527735	0.458379	0.83903	0.584731	0.957912	0.703528	0.636536	0.680099	0.820217	0.846171	0.76366	0.662445	0.735392
DMRT2	0.715593	1.35392	0.419908	0.702934	0.620826	0.285436	0.706419	0.727708	0.801903	0.428317	0.66479	0.861868	0.681369	0.82305	0.74382	0.506058	0.6205
CHCHD5	0.55814	0.575136	0.757705	0.759812	0.618057	0.577875	0.826553	0.626185	0.678976	0.616513	0.745735	0.661	1.02236	0.806246	0.748905	0.624328	0.618057
SNORD42A	0.610468	1.09292	0	0.494656	1.01687	0.494656	0.492915	0.5898	0.677853	1.04549	0	0.790579	1.12577	1.2011	0.00170485	0.403576	0.658109
NAGS	0.631252	0.707254	0.804104	0.83278	1.26144	0.601325	0.483025	0.653406	0.448476	0.480506	0.607482	0.549418	0.901051	0.525513	0.667003	0.687673	0.571721
TMEM195	0.739916	0.683586	0.263176	0.769614	1.17789	0.550333	0.287309	1.00687	0.789378	0.197819	0.966252	0.673627	0.633985	0.351718	0.996038	0.484225	0.711181
GBP5	0.174967	0.269692	0.106212	0.145834	0.176337	2.65183	0.267758	0.170352	0.175461	0.0826307	0.164296	0.137387	0.328716	0.33537	0.347348	0.461707	0.262185
GJB2	0.23171	0.00935852	0.39339	0.152845	1.45524	2.02283	0.525782	0.241094	0.472797	0.617579	0.483989	0.100664	0.567251	0.26195	0.66767	0.442006	0.32783
DNAI1	0.576514	1.37984	0.758753	0.868562	0.552252	0.402807	0.713367	0.808131	0.609288	0.866968	0.585343	0.38379	0.643254	0.784619	0.520116	0.574836	0.692912
PLK4	0.629068	0.670111	0.583626	0.499713	0.247961	0.672167	0.857465	1.03823	0.934682	1.15762	0.346824	0.937582	0.198888	1.02589	0.809453	0.678526	0.34143
SLC39A4	0.541062	0.866968	0.796162	0.640616	0.488613	0.614407	0.884657	0.949805	0.318494	0.568578	0.822524	0.540615	0.615033	0.785952	0.821974	0.804924	0.771086
KIAA1949	0.550102	0.452759	0.55814	0.703999	1.15034	0.965672	0.436054	0.479539	0.602569	0.429404	0.642742	0.679403	0.970303	0.686909	0.537249	0.584467	0.838404
C6orf224	0.796162	0.388436	0.658109	0.722859	0.333838	0.733229	0.90004	0.910134	1.04978	0.951182	0.677039	0.621161	0.239436	0.700145	0.819529	0.630971	0.751967
FLJ13137	0.569542	0.97775	0.636215	0.979468	0.678976	0.654899	0.654899	0.686321	0.690189	0.450515	0.738936	0.601096	0.785282	0.610942	0.712125	0.740163	0.675155
C20orf201	0.681703	0.530436	0.626743	0.382805	0.122781	0.813515	0.834409	1.04978	0.810354	0.580506	0.751533	0.894081	0.47461	0.66767	0.950433	0.889551	0.663832
C6orf206	0.769614	1.02027	0.673879	0.562864	0.70947	0.926893	0.718331	0.700145	0.588119	0.690189	0.617579	0.556303	0.45436	0.682014	0.729831	0.689925	0.759356
DENND2C	0.326741	1.15539	0.786942	0.546937	1.0114	0.559688	0.672167	0.670333	0.695205	0.448054	0.52997	0.740163	0.847716	0.809787	0.619819	0.564826	0.527459
SPTLC3	0.350503	0.414217	0.441758	0.298334	1.80842	1.34153	0.36081	0.387245	0.551383	0.730999	0.420333	0.307255	0.77602	0.350222	0.580067	0.511981	0.238239
C8orf45	0.642742	0.335984	0.671335	0.646564	1.06401	0.592215	0.564104	0.554926	0.740163	0.437427	0.799832	0.523272	1.14827	0.573675	0.7751	0.575136	0.714523
HSD3B1	0.624131	0.50344	0.843434	0.882358	0.551862	0.748338	0.693544	0.906303	0.798702	0.50344	0.920365	0.748338	0.469454	0.755304	0.466792	0.668549	0.756649
PLEKHA4	0.404946	0.564104	0.232326	0.458797	0.959037	1.53505	0.361068	0.539612	0.437724	0.623302	0.593114	0.66479	0.93925	0.66827	0.556303	0.641975	0.610468
TLR7	0.608642	0.152356	0.38007	0.721323	0.712125	1.31929	0.429404	0.450515	0.714959	0.795844	0.718045	0.930994	0.51431	0.478333	0.861868	0.604191	0.802416
C14orf85	0.726332	0.964824	0.885256	0.613753	0.847716	0.435808	0.527735	0.455274	0.650705	0.582168	0.701601	0.732741	0.95426	0.630279	0.70546	0.492915	0.662693
ANKRD53	0.65557	1.02065	0.799832	0.636536	0.598465	0.450246	0.539612	0.59533	0.855573	0.472313	0.705869	0.631606	1.16272	0.692912	0.559269	0.523676	0.600898
TRIM58	0.554926	0.998782	0.727071	1.0254	0.458797	0.70612	0.914939	0.938958	0.513989	0.746869	0.404946	0.687391	0.548234	0.721845	0.335159	0.871792	0.628512
APOBEC2	0.962339	0.270463	0.896659	0.432819	0.658109	0.418512	0.661525	0.693837	0.999657	0.697393	0.830678	0.840456	0.568829	0.826553	0.591417	0.5793	0.73231
LTK	0.408663	0.892774	0.829776	0.820928	0.448476	0.906051	0.707581	1.05306	0.450515	0.425255	0.573357	0.60824	0.739663	0.483025	0.736004	0.849927	0.674305
TMEM88	0.357507	0.679188	0.830382	0.727999	0.643005	0.471602	0.70546	0.337366	0.914939	0.743504	0.844584	0.988286	0.687114	0.787254	0.895265	0.478682	0.435619
OLFML2A	0.490037	0.345784	0.743286	0.556602	1.37723	1.09046	0.607482	0.547474	0.584162	0.67972	0.602807	0.345366	0.83903	0.600644	0.558628	0.497757	0.55293
TGM1	0.629814	1.67126	0.821974	0.711181	0.785952	0.38588	0.684535	0.231526	0.318193	0.418205	0.674305	0.705869	0.636845	0.713889	0.381433	0.632352	0.574011
OR6V1	0.813515	1.22385	0.544759	0.388436	0.667003	0.236073	0.416355	0.31282	0.743043	0.339588	0.684167	0.638817	1.16149	1.17979	0.469675	0.60234	0.556602
TSHR	0.503094	0.994488	0.747222	0.660585	0.922599	0.683907	0.597011	0.45803	0.619372	0.400884	0.864897	0.516327	1.20358	0.381884	0.495439	0.509679	0.702639
TBX18	0.549151	0.443022	0.581412	0.351207	1.56673	0.851443	0.686909	0.566125	0.612779	0.622984	0.622011	0.411428	0.783065	0.617807	0.554278	0.409986	0.644911
GABRQ	0.789378	0.223042	0.216761	0.817753	0.463578	0.689432	0.667319	0.888944	0.652251	0.969719	0.617807	0.803316	0.290589	0.721323	1.22302	0.850222	0.579588
SNX31	0.146181	0.39966	0.464501	0.908418	0.734313	0.688432	0.549704	0.834409	0.771576	0.479272	0.849478	0.3071	1.0023	0.533742	0.613461	0.536354	1.25972
NPPA	0.563051	1.075	0.603819	0.29016	0.32366	0.66617	0.966703	0.740513	0.76907	1.10236	0.401585	0.816481	0.581814	0.767856	0.660147	0.575363	0.713088
RBP5	0.613115	1.009	0.626996	0.775801	0.754825	0.591164	0.616513	0.859321	0.680539	0.877936	0.634418	0.452508	0.937582	0.70612	0.38588	0.772646	0.369265
SIX4	0.617258	0.584731	0.709077	0.614219	1.03129	0.893217	0.671784	0.572678	0.848343	0.593114	0.762697	0.45436	0.806519	0.574011	0.549151	0.673627	0.606364
C3orf25	0.564598	1.70975	0.509679	0.961131	0.384754	0.470539	0.52609	0.522161	0.429404	0.499713	0.674669	0.581412	0.820439	0.693544	0.422492	0.646762	0.593699
TBL1Y	0.631606	0.875518	0.417471	0.47027	1.04827	0.100404	0.531509	0.735392	0.701254	0.699014	0.472521	0.54658	1.23488	0.695205	0.534987	0.703528	0.746869
ZSCAN5A	0.806807	0.909793	0.763018	0.744493	0.520891	0.564104	0.829589	0.772953	0.751237	0.733229	0.675155	0.670915	0.622709	0.680539	0.646762	0.560839	0.634418
RPESP	0.754289	0.112099	0.719772	0.554926	0.908835	0.748046	0.641079	0.610252	0.583066	0.770722	0.891609	0.55814	0.753544	0.516647	0.844207	0.561566	0.8752
FCRLB	0.52931	0.348838	0.447233	0.567933	0.442824	0.830678	0.945412	0.927571	0.8752	0.968841	0.500928	0.511565	0.519803	0.954012	0.909159	0.831925	0.502234
AGRP	0.784619	0.162535	0.732741	0.957642	1.03996	0.32101	0.67972	0.172894	0.673879	0.553975	0.739663	0.476214	0.920988	0.660585	0.836423	0.550628	0.890406
IFLTD1	0.790849	0.198888	0.742718	0.66415	0.681369	0.629068	0.486123	0.493647	0.922267	0.343337	0.83762	0.888091	1.0172	0.52609	0.890406	0.501267	0.66479
ANG	0.698384	0.548848	0.596231	0.553729	0.775801	0.95084	0.628807	0.447422	0.785952	0.853304	0.502008	0.735031	0.579588	0.674305	0.855235	0.71943	0.700585
SCARA5	0.255573	0.26912	0.285129	0.224661	1.72163	1.49809	0.683907	0.379851	0.553729	0.695727	0.652868	0.351071	0.703999	0.325537	0.474341	0.500091	0.111356
TMEM184A	0.663536	0.65557	0.71864	0.733229	0.858784	0.599604	0.853304	0.649033	0.64775	0.549418	0.557214	0.600355	0.91785	0.585642	0.726075	0.657222	0.633708
CBLN1	0.964824	0.163892	0.780276	0.947263	0.22616	0.777611	1.00687	0.976036	0.756966	0.756966	0.699718	0.536354	0.352841	0.834409	0.679403	0.750602	0.418512
GLYATL2	0.69265	0.806807	0.544443	1.02065	0.430567	0.543474	0.772104	0.624505	0.667319	0.5325	0.875518	0.567251	0.554545	0.969406	0.444988	0.979685	0.64775
PRB2	0.703528	1.22068	0.792277	0.812143	0.794749	0.329465	0.546937	0.511375	0.426613	0.424355	0.595953	0.620826	0.79252	0.672791	0.581814	0.5325	0.907934
TCF7L1	0.339405	1.17106	0.742363	0.643254	1.19599	0.317106	0.570031	0.277192	0.422863	0.575363	0.523998	0.567933	1.30579	0.49077	0.38166	0.46022	0.633985
PNPLA3	0.572678	0.761742	0.654899	0.596231	0.581968	0.382061	0.643724	0.870489	0.792277	0.646762	0.746015	0.528016	0.713367	0.972613	0.902548	0.613115	0.640616
FAM83H	0.531111	1.24676	0.817753	0.596717	0.475087	0.626431	0.923383	0.831328	0.514823	0.534036	0.583278	0.616513	0.592215	0.576514	0.864274	0.635426	0.581814
C1orf146	0.493333	0.283554	0.816481	0.565575	0.198611	0.586097	0.834791	1.17418	1.09203	1.07695	0.591164	0.815401	0.35386	0.844799	0.493869	0.773247	0.442824
ZNF367	1.0082	0.576882	0.475671	0.770429	0.438946	0.730304	0.557507	0.675155	0.7751	0.612037	0.508855	0.865061	0.658401	0.742718	0.866436	0.74382	0.621462
CLEC5A	0.322421	0.196345	0.37971	0.643724	0.712655	1.66224	0.412695	0.220723	0.502234	0.269692	0.639827	0.635991	1.35452	0.568578	0.328716	0.552252	0.483469
RELB	0.667003	1.25441	0.470539	0.537047	0.456531	0.644911	0.940318	0.752967	0.662445	0.426613	0.576882	0.624819	0.806246	0.755018	0.71943	0.628261	0.586673
WDR88	0.778956	1.20166	0.689208	0.644592	0.381196	0.343684	0.554926	0.898106	0.909793	0.781364	0.380492	0.62024	0.645834	0.752967	0.867765	0.510854	0.540162
MBOAT1	0.548691	0.615033	0.554545	0.51518	1.20506	0.930671	0.390179	0.201746	0.727071	0.615606	0.744493	0.611338	1.01407	0.425506	0.589602	0.570031	0.694203
SUSD3	0.658401	0.112971	0.356971	0.736223	0.591908	1.16925	0.403307	0.551383	0.660147	0.793132	0.741828	0.592215	0.500661	0.637971	0.927571	0.93925	0.800638
FAM46A	0.488981	0.215726	0.655204	0.529601	1.18328	1.13412	0.593114	0.582433	0.571491	0.64775	0.507552	0.648569	0.83587	0.616194	0.639827	0.649348	0.539612
NCF1C	0.64775	0.957642	0.204984	0.451458	0.581073	0.812421	0.217002	0.345604	0.467441	0.596717	0.984157	0.728313	1.64524	0.309361	0.604883	0.339117	0.310731
IGF1	0.751237	0.236909	0.513989	0.500661	0.242834	1.05189	1.20383	0.963051	0.918103	1.07389	0.67972	0.560287	0.106081	0.565575	0.5898	0.837435	0.533742
CDT1	0.414649	0.934402	0.726075	0.782677	0.828978	0.561363	0.744912	0.603819	0.671784	0.517411	0.650705	0.553729	1.04153	0.584731	0.614219	0.471373	0.70612
C6orf97	0.548848	1.14204	0.670915	0.387245	0.544951	0.783638	0.48774	0.937582	0.526491	0.819529	0.431986	0.78101	0.374423	0.903765	0.763949	0.658401	0.657222
ZNF469	0.458379	1.23211	0.643724	0.560287	0.898106	0.460578	0.58896	0.721323	0.430816	0.407766	0.578399	0.575986	0.90036	0.580067	0.818539	0.554545	0.777898
GCKR	0.61476	1.27707	0.728555	0.722234	0.223042	0.563397	0.843135	0.743043	0.725443	0.52931	0.452508	0.459142	0.710834	0.811042	0.626185	0.742119	0.72432
FAM70B	0.481984	0.896659	0.21137	0.931886	0.840175	1.29646	0.483989	0.489222	0.606026	0.502008	0.775408	0.39339	0.751967	0.524993	0.575363	0.713889	0.581968
